gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
688333,铂力特,安防,206.73,165.4亿,16540000000.0,-0.620,-4.32,9408,-82.77,16.36亿,1636000000.0,4.90亿,490000000.00000006,11.46亿,1146000000.0,,147.29,4548.53万,45485300.0,-5386.43万,-53864300.0,-4995.40万,-49954000.0,4.258,3.108,,
300523,辰安科技,安防,27.18,63.23亿,6323000000.0,-0.340,-5.05,3.35万,-20.26,28.70亿,2870000000.0,11.79亿,1179000000.0,16.91亿,1691000000.0,,-52.52,1.28亿,128000000.0,-7571.51万,-75715100.0,-7803.67万,-78036700.0,2.261,1.795,,
600990,四创电子,安防,37.41,59.55亿,5955000000.0,-0.297,-1.84,1.81万,-31.53,73.49亿,7348999999.999999,48.01亿,4801000000.0,25.48亿,2548000000.0,,29.30,1.93亿,193000000.0,-4832.39万,-48323900.0,-4721.42万,-47214200.0,1.322,0.837,,
300469,信息发展,安防,11.19,22.95亿,2295000000.0,-0.120,-10.79,4.09万,-23.82,11.18亿,1118000000.0,8.48亿,848000000.0,2.71亿,271000000.0,,254.55,7404.50万,74045000.0,-2644.75万,-26447500.0,-2409.15万,-24091500.0,1.023,0.896,,
600734,*ST实达,安防,2.54,15.81亿,1581000000.0,-0.117,,6.88万,-5.42,21.79亿,2179000000.0,33.23亿,3322999999.9999995,-11.44亿,-1144000000.0,,67.77,2.12亿,212000000.0,-7821.34万,-78213400.0,-7292.07万,-72920700.0,0.387,0.319,,
300297,蓝盾股份,安防,3.76,46.99亿,4699000000.0,-0.103,-4.77,25.34万,-9.09,73.84亿,7384000000.0,46.27亿,4627000000.0,27.57亿,2757000000.0,,-61.18,6710.29万,67102900.0,-1.38亿,-138000000.0,-1.29亿,-129000000.0,1.086,1.057,,
300367,ST网力,安防,2.54,30.37亿,3037000000.0,-0.102,-84.66,9.19万,-6.23,29.44亿,2944000000.0,28.49亿,2849000000.0,9594.93万,95949300.0,,1.59,2643.44万,26434400.0,-1.22亿,-122000000.0,-1.22亿,-122000000.0,0.512,0.478,,
600268,国电南自,安防,7.36,51.17亿,5117000000.0,-0.100,-2.90,37.36万,-18.32,79.48亿,7948000000.0,48.10亿,4810000000.0,31.38亿,3138000000.0,,89.06,7.53亿,753000000.0,-4509.73万,-45097299.99999999,-6982.85万,-69828500.0,1.191,0.962,,
600855,航天长峰,安防,12.33,55.38亿,5538000000.0,-0.094,-2.00,4.16万,-33.73,44.71亿,4471000000.0,26.19亿,2619000000.0,18.52亿,1852000000.0,,69.76,2.49亿,249000000.00000003,-4193.64万,-41936400.0,-4104.27万,-41042700.00000001,1.511,0.983,,
600289,ST信通,安防,3.12,19.69亿,1969000000.0000002,-0.089,5.30,4.71万,-8.72,23.30亿,2330000000.0,8.42亿,842000000.0,14.88亿,1488000000.0,,34.48,5779.63万,57796300.0,-5647.35万,-56473500.0,-5646.56万,-56465600.00000001,2.226,2.142,,
