gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
600300,ST维维,食品饮料,3.69,61.70亿,6170000000.0,0.040,2.14,16.28万,24.04,60.85亿,6085000000.0,30.03亿,3003000000.0,30.82亿,3082000000.0,-30.41,0.83,10.74亿,1074000000.0,8604.58万,86045800.0,6417.19万,64171899.99999999,1.126,0.784,,
002946,新乳业,食品饮料,13.46,116.7亿,11670000000.0,0.034,1.10,4.40万,99.87,89.12亿,8912000000.0,60.44亿,6044000000.0,28.68亿,2868000000.0,-,90.88,20.14亿,2014000000.0,4420.24万,44202400.0,2922.28万,29222800.000000004,0.555,0.410,,
600429,三元股份,食品饮料,5.09,76.23亿,7623000000.0,0.029,0.89,12.71万,43.20,133.26亿,13326000000.0,73.54亿,7354000000.000001,59.71亿,5971000000.0,-,23.05,18.68亿,1868000000.0,4840.21万,48402100.0,4411.57万,44115700.0,0.845,0.703,,
002702,海欣食品,食品饮料,5.10,24.52亿,2452000000.0,0.027,1.52,9.87万,47.87,12.80亿,1280000000.0,4.27亿,426999999.99999994,8.54亿,853999999.9999999,-41.19,26.51,4.18亿,418000000.0,2036.35万,20363500.0,1280.36万,12803599.999999998,1.900,1.021,,
605179,一鸣食品,食品饮料,16.05,64.36亿,6436000000.0,0.030,0.78,3.34万,160.15,23.92亿,2392000000.0,10.92亿,1092000000.0,13.00亿,1300000000.0,-,73.55,4.93亿,493000000.0,1286.45万,12864500.0,1004.67万,10046700.0,,,,
605198,德利股份,食品饮料,19.47,71.51亿,7151000000.000001,0.030,0.58,7710,145.85,22.26亿,2226000000.0,1.05亿,105000000.0,21.20亿,2120000000.0,-62.92,-25.40,1.51亿,151000000.0,1212.44万,12124400.0,1225.78万,12257800.0,,,,
002650,加加食品,食品饮料,6.10,70.27亿,7027000000.0,0.038,1.69,37.74万,40.35,31.23亿,3123000000.0,5.34亿,534000000.0,25.89亿,2589000000.0,-13.39,3.57,5.10亿,509999999.99999994,5673.20万,56732000.0,4353.63万,43536300.0,2.595,1.865,,
000911,南宁糖业,食品饮料,9.16,29.69亿,2969000000.0,0.020,0.86,6.56万,139.83,59.16亿,5916000000.0,56.56亿,5656000000.0,2.60亿,260000000.0,-56.10,18.47,9.01亿,901000000.0,1638.18万,16381800.0,530.73万,5307300.0,0.612,0.428,,
603711,香飘飘,食品饮料,14.93,62.18亿,6218000000.0,0.010,0.10,1.79万,522.45,44.22亿,4422000000.0,15.57亿,1557000000.0,28.65亿,2865000000.0,-,60.67,6.91亿,691000000.0,-44.40万,-444000.0,297.52万,2975200.0,1.587,1.492,,
002329,皇氏集团,食品饮料,4.67,39.12亿,3911999999.9999995,0.006,0.25,8.38万,190.37,56.16亿,5616000000.0,32.81亿,3281000000.0,23.35亿,2335000000.0,-,71.83,6.01亿,601000000.0,1654.21万,16542100.0,513.71万,5137100.0,0.932,0.810,,
